Event URL,Program Name,Day of Week,Start Date,End Date,Time,Location,Address,Area,Language,Audience,Subjects
https://booking.biblioottawalibrary.ca/en/event/knitting-and-crochet-club-groupe-de-tricot-et-crochet-0,Knitting and Crochet Club,Wednesday,7-May-25,25-Jun-25,13:00,Orléans,1705 Orléans,East - Orleans,Bilingual,Adult,Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/legal-information-clinicclinique-dinformation-juridique-0,Legal Information Clinic,Wednesday,7-May-25,7-May-25,13:00,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,"Adult, Adults 50-plus, Newcomers","Lectures and discussions, Personal finance, Social services"
https://booking.biblioottawalibrary.ca/en/event/rosemount-knitting-group,Rosemount Knitting Group,Wednesday,7-May-25,25-Jun-25,13:30,Rosemount,18 Rosemount,West - Nepean,English,Adult,Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/afternoon-social,Afternoon Social,Wednesday,7-May-25,17-Dec-25,14:00,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,"Adult, Adults 50-plus",Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/reading-group-1,Reading Group #1,Wednesday,7-May-25,3-Jun-26,14:00,Carlingwood,281 Woodroffe,West - Nepean,English,"Adult, Adults 50-plus",Book Talks
https://booking.biblioottawalibrary.ca/en/event/babytime-293,Babytime,Wednesday,7-May-25,14-May-25,14:00,Manotick,5499 South River,West - Manotick,English,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/groupe-de-conversation-en-fran%C3%A7ais-interm%C3%A9diaire-2,Groupe de conversation en français - intermédiaire,Wednesday,7-May-25,17-Dec-25,14:00,Main,120 Metcalfe,Central,Français,"Adult, Newcomers",Language learning
https://booking.biblioottawalibrary.ca/en/event/babytime-wednesday-session-7,Babytime (Wednesday session),Wednesday,7-May-25,14-May-25,14:00,Beaverbrook,2500 Campeau,West - Kanata,English,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/babytime-stay-and-play-wednesday-session-1,Babytime Stay and Play (Wednesday session),Wednesday,7-May-25,14-May-25,14:30,Beaverbrook,2500 Campeau,West - Kanata,English,Baby,Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/game-afternoons-les-jeux-en-apr%C3%A8s-midi,Game afternoons,Wednesday,7-May-25,21-May-25,14:30,St-Laurent,515 Côté,East - Vanier,Bilingual,Adult,Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/toddlertime-march-may-tout-petits-%C3%A0-la-biblio-mars-mai,Toddlertime (March - May),Wednesday,7-May-25,14-May-25,14:45,Orléans,1705 Orléans,East - Orleans,Bilingual,Toddler,Toddlertime
https://booking.biblioottawalibrary.ca/en/event/after-school-club,After School Club,Wednesday,7-May-25,28-May-25,15:30,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,Child,"Arts and Crafts, Film and Movie Showing, Games and Gaming, Hobbies and Interests, Kids, Science and Discovery, Writing and poetry"
https://booking.biblioottawalibrary.ca/en/event/crafternoon-brin-d%E2%80%99brico-0,Crafternoon,Wednesday,7-May-25,4-Jun-25,16:00,Sunnyside,1049 Bank,South - Alta Vista,Bilingual,"Child, Family, Preschool",Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/chess-club-10,Chess Club,Wednesday,7-May-25,25-Jun-25,16:00,Main,120 Metcalfe,Central,English,Adult,Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/cherry-blossom-bead-embroidery,Cherry blossom bead embroidery,Wednesday,7-May-25,7-May-25,18:00,Richmond,6240 Perth Street,West - Richmond,English,Adult,Arts and Crafts
https://booking.biblioottawalibrary.ca/en/event/hazeldean-art-club-series-anything-brush,Hazeldean Art Club Series - Anything but a Brush,Wednesday,7-May-25,7-May-25,18:00,Hazeldean,50 Castlefrank,West - Kanata,English,"Adult, Adults 50-plus",Arts and Crafts
https://booking.biblioottawalibrary.ca/en/event/social-crafting,Social Crafting,Wednesday,7-May-25,4-Jun-25,18:00,Manotick,5499 South River,West - Manotick,English,Adult,"Arts and Crafts, Hobbies and Interests"
https://booking.biblioottawalibrary.ca/en/event/greely-knit-crochet-fiber-craft,"Greely Knit , Crochet & Fiber Craft",Wednesday,7-May-25,31-Dec-25,18:00,Greely,1448 Meadow Drive,South - Greely,English,Adult,Arts and Crafts
https://booking.biblioottawalibrary.ca/en/event/bad-night-movies-breakin-2-electric-boogaloo,A (Bad) Night at the Movies: Breakin' 2: Electric Boogaloo,Wednesday,7-May-25,7-May-25,18:30,Main,120 Metcalfe,Central,English,Adult,Film and Movie Showing
https://booking.biblioottawalibrary.ca/en/event/family-storytime-contes-en-famille-234,Family Storytime,Wednesday,7-May-25,14-May-25,22:30,Elmvale Acres,1910 St-Laurent,South - Alta Vista,Bilingual,Family,Family storytime
https://booking.biblioottawalibrary.ca/en/event/family-storytime-thursdays-1,Family Storytime (Thursdays),Thursday,8-May-25,21-Aug-25,10:30,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,Family,Family storytime
https://booking.biblioottawalibrary.ca/en/event/bi-weekly-bilingual-family-storytime-contes-en-famille-bilingue-aux-deux-semaines,Bi-Weekly Bilingual Family Storytime,Thursday,8-May-25,19-Jun-25,11:00,Hunt Club Riverside Park Community Centre,3320 Paul Anka Dr,West - Nepean,Bilingual,Family,Storytime
https://booking.biblioottawalibrary.ca/en/event/great-yarn-club-manotick-0,The Great Yarn Club of Manotick,Thursday,8-May-25,18-Dec-25,11:00,Manotick,5499 South River,West - Manotick,English,"Adult, Adults 50-plus",Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/babytime-285,Babytime,Thursday,8-May-25,21-Aug-25,11:15,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/stay-play-10,Stay & Play,Thursday,8-May-25,21-Aug-25,11:45,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,Family,Kids
https://booking.biblioottawalibrary.ca/en/event/scrabble-1,Scrabble!,Thursday,8-May-25,23-Oct-25,13:00,Manotick,5499 South River,West - Manotick,English,"Adult, Adults 50-plus","Games and Gaming, Hobbies and Interests"
https://booking.biblioottawalibrary.ca/en/event/nepean-centerpointe-book-club,Nepean Centerpointe Book Club,Thursday,8-May-25,8-May-25,13:30,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,"Adult, Adults 50-plus",Book Talks
https://booking.biblioottawalibrary.ca/en/event/armchair-travel-beautiful-british-columbia,Armchair Travel - Beautiful British Columbia,Thursday,8-May-25,8-May-25,18:00,Centennial,3870 Old Richmond,West - Nepean,English,"Adult, Adults 50-plus",Travel
https://booking.biblioottawalibrary.ca/en/event/mysterious-book-society-middle-grade-book-club-0,Mysterious Book Society: A Middle Grade Book Club,Thursday,8-May-25,12-Jun-25,18:30,Sunnyside,1049 Bank,South - Alta Vista,English,Child,Book Talks
https://booking.biblioottawalibrary.ca/en/event/rprb-rockcliffe-park-review-books,RPRB - Rockcliffe Park Review of Books,Thursday,8-May-25,8-May-25,18:30,Rockcliffe Park,380 Springfield,East - Vanier,English,Adult,Lectures and discussions
https://booking.biblioottawalibrary.ca/en/event/mothers-day-tea-party-pajama-storytime,Mother's Day: Tea Party & Pajama Storytime,Thursday,8-May-25,8-May-25,18:30,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,Child,Storytime
https://booking.biblioottawalibrary.ca/en/event/intro-3d-printing,Intro to 3D Printing,Thursday,8-May-25,8-May-25,19:00,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,"Adult, Adults 50-plus, Teen","Computers and technology, Imagine Space, Makerspace and Making"
https://booking.biblioottawalibrary.ca/en/event/orl%C3%A9ans-book-chats,Orléans Book Chats,Thursday,8-May-25,12-Jun-25,19:00,Orléans,1705 Orléans,East - Orleans,English,Adult,Book Talks
https://booking.biblioottawalibrary.ca/en/event/sunnyside-2nd-friday-book-club-1,Sunnyside 2nd Friday Book Club,Friday,9-May-25,13-Jun-25,14:00,Sunnyside,1049 Bank,South - Alta Vista,English,"Adult, Adults 50-plus",Book Talks
https://booking.biblioottawalibrary.ca/en/event/death-caf%C3%A9-5,Death Café,Friday,9-May-25,9-May-25,14:00,Centennial,3870 Old Richmond,West - Nepean,English,"Adult, Adults 50-plus",Health and wellness
https://booking.biblioottawalibrary.ca/en/event/make-your-own-greeting-cards-faites-vos-cartes-de-voeux,Make your own greeting cards,Friday,9-May-25,9-May-25,14:30,Orléans,1705 Orléans,East - Orleans,Bilingual,Adult,Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/teen-pride-social,Teen Pride Social,Friday,9-May-25,6-Jun-25,16:30,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,Teen,2SLGBTQIA+
https://booking.biblioottawalibrary.ca/en/event/stem-session-session-stim,STEM Session,Friday,9-May-25,9-May-25,16:45,Greenboro,363 Lorry Greenberg,South - Alta Vista,Bilingual,Teen,Science and Discovery
https://booking.biblioottawalibrary.ca/en/event/groupe-de-conversation-en-fran%C3%A7ais-6,Groupe de conversation en français,Friday,9-May-25,29-Aug-25,17:00,Elmvale Acres,1910 St-Laurent,South - Alta Vista,Français,Adult,Language learning
https://booking.biblioottawalibrary.ca/en/event/teen-tween-crafternoon-apr%C3%A8s-midi-brico-ados,Teen & Tween Crafternoon | Après-midi brico-ados,Friday,9-May-25,9-May-25,17:00,Main,120 Metcalfe,Central,Bilingual,Teen,Arts and Crafts
https://booking.biblioottawalibrary.ca/en/event/spanish-english-storytime-hora-de-cuentos-biling%C3%BCe-en-espa%C3%B1ol-e-ingl%C3%A9s-10,Spanish-English Storytime,Saturday,10-May-25,10-May-25,10:30,Nepean Centrepointe,101 Centrepointe,West - Nepean,Bilingual,"Family, Preschool, Toddler",Family storytime
https://booking.biblioottawalibrary.ca/en/event/family-movie-matin%C3%A9e-0,Family Movie Matinée,Saturday,10-May-25,13-Dec-25,10:30,Elmvale Acres,1910 St-Laurent,South - Alta Vista,English,Family,Film and Movie Showing
https://booking.biblioottawalibrary.ca/en/event/family-storytime-saturdays-0,Family Storytime (Saturdays),Saturday,10-May-25,21-Jun-25,10:30,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,Family,Family storytime
https://booking.biblioottawalibrary.ca/en/event/scwg-presents-welcome-writing-after-draft,SCWG Presents: Welcome to Writing - After the Draft,Saturday,10-May-25,10-May-25,13:30,Stittsville,1637 Stittsville Main,West - Stittsville,English,"Adult, Adults 50-plus",Writing and poetry
https://booking.biblioottawalibrary.ca/en/event/dungeons-and-dragons-teens-trouble-dragonsbourne-part-vi,Dungeons and Dragons for Teens: Trouble in Dragonsbourne Part VI,Saturday,10-May-25,10-May-25,13:30,Carlingwood,281 Woodroffe,West - Nepean,English,Teen,Games and Gaming
https://booking.biblioottawalibrary.ca/en/event/zine-workshop-1,Zine Workshop,Saturday,10-May-25,10-May-25,14:00,Rideau,377 Rideau,Central,Bilingual,"Adult, Teen","Arts and Crafts, Hobbies and Interests, Writing and poetry"
https://booking.biblioottawalibrary.ca/en/event/e-sports-2,E-Sports,Saturday,10-May-25,14-Jun-25,14:00,Greenboro,363 Lorry Greenberg,South - Alta Vista,Bilingual,Teen,Games and Gaming
