Sort Order,Day,Time,Facility Name,Address,Activity Type,Swim Type,Pool Type,Registration Required,URL,Reservation,Area,Category,Age,Time of day,Period,Play Free Flag
4,Thursday,20:00 - 21:00,Walter Baker Sports Centre,100 Malvern Drive,Lane Swim,Lane Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,Evening,'August 31 to December 18,FALSE
5,Friday,09:30 - 10:45,Walter Baker Sports Centre,100 Malvern Drive,Lane Swim,Lane Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
5,Friday,11:45 - 13:00,Walter Baker Sports Centre,100 Malvern Drive,Lane Swim,Lane Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,"AM, PM",'August 31 to December 18,FALSE
5,Friday,19:30 - 21:00,Walter Baker Sports Centre,100 Malvern Drive,Lane Swim,Lane Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,Evening,'August 31 to December 18,FALSE
6,Saturday,12:00 - 13:00,Walter Baker Sports Centre,100 Malvern Drive,Lane Swim,Lane Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,PM,'August 31 to December 18,FALSE
7,Sunday,12:00 - 13:00,Walter Baker Sports Centre,100 Malvern Drive,Lane Swim,Lane Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,PM,'August 31 to December 18,FALSE
1,Monday,07:30 - 09:30,Walter Baker Sports Centre,100 Malvern Drive,Half Lane Swim,Lane Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
1,Monday,10:45 - 11:45,Walter Baker Sports Centre,100 Malvern Drive,Half Lane Swim,Lane Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
2,Tuesday,09:30 - 11:30,Walter Baker Sports Centre,100 Malvern Drive,Half Lane Swim,Lane Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
3,Wednesday,07:30 - 09:30,Walter Baker Sports Centre,100 Malvern Drive,Half Lane Swim,Lane Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
3,Wednesday,10:45 - 11:45,Walter Baker Sports Centre,100 Malvern Drive,Half Lane Swim,Lane Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
3,Wednesday,19:30 - 21:00,Walter Baker Sports Centre,100 Malvern Drive,Half Lane Swim,Lane Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,Evening,'August 31 to December 18,FALSE
4,Thursday,09:30 - 11:30,Walter Baker Sports Centre,100 Malvern Drive,Half Lane Swim,Lane Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
5,Friday,07:30 - 09:30,Walter Baker Sports Centre,100 Malvern Drive,Half Lane Swim,Lane Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
5,Friday,10:45 - 11:45,Walter Baker Sports Centre,100 Malvern Drive,Half Lane Swim,Lane Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
3,Wednesday,18:00 - 19:30,Walter Baker Sports Centre,100 Malvern Drive,Public Swim,Public Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,"Preschool, Children, Youth, Adult",Evening,'August 31 to December 18,FALSE
5,Friday,18:00 - 19:30,Walter Baker Sports Centre,100 Malvern Drive,Public Swim,Public Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,"Preschool, Children, Youth, Adult",Evening,'August 31 to December 18,FALSE
6,Saturday,13:00 - 16:00,Walter Baker Sports Centre,100 Malvern Drive,Public Swim,Public Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,"Preschool, Children, Youth, Adult",PM,'August 31 to December 18,TRUE
7,Sunday,13:00 - 16:00,Walter Baker Sports Centre,100 Malvern Drive,Public Swim,Public Swim,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,"Preschool, Children, Youth, Adult",PM,'August 31 to December 18,FALSE
1,Monday,08:30 - 10:00,Walter Baker Sports Centre,100 Malvern Drive,Preschool Swim,Other,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Preschool,AM,'August 31 to December 18,FALSE
3,Wednesday,08:30 - 10:00,Walter Baker Sports Centre,100 Malvern Drive,Preschool Swim,Other,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Preschool,AM,'August 31 to December 18,FALSE
5,Friday,08:30 - 10:00,Walter Baker Sports Centre,100 Malvern Drive,Preschool Swim,Other,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Preschool,AM,'August 31 to December 18,FALSE
6,Saturday,12:00 - 13:00,Walter Baker Sports Centre,100 Malvern Drive,Preschool Swim,Other,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Preschool,PM,'August 31 to December 18,TRUE
7,Sunday,12:00 - 13:00,Walter Baker Sports Centre,100 Malvern Drive,Preschool Swim,Other,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Preschool,PM,'August 31 to December 18,FALSE
1,Monday,09:30 - 10:30,Walter Baker Sports Centre,100 Malvern Drive,Aquafit general - Deep,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
2,Tuesday,08:30 - 09:30,Walter Baker Sports Centre,100 Malvern Drive,Aquafit general - Deep,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
3,Wednesday,09:30 - 10:30,Walter Baker Sports Centre,100 Malvern Drive,Aquafit general - Deep,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
4,Thursday,08:30 - 09:30,Walter Baker Sports Centre,100 Malvern Drive,Aquafit general - Deep,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
5,Friday,09:30 - 10:30,Walter Baker Sports Centre,100 Malvern Drive,Aquafit general - Deep,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
1,Monday,07:30 - 08:30,Walter Baker Sports Centre,100 Malvern Drive,Aquafit general - Shallow,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
1,Monday,08:30 - 09:30,Walter Baker Sports Centre,100 Malvern Drive,Aquafit general - Shallow,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
2,Tuesday,13:00 - 14:00,Walter Baker Sports Centre,100 Malvern Drive,Aquafit general - Shallow,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,PM,'August 31 to December 18,FALSE
3,Wednesday,07:30 - 08:30,Walter Baker Sports Centre,100 Malvern Drive,Aquafit general - Shallow,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
3,Wednesday,08:30 - 09:30,Walter Baker Sports Centre,100 Malvern Drive,Aquafit general - Shallow,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
4,Thursday,13:00 - 14:00,Walter Baker Sports Centre,100 Malvern Drive,Aquafit general - Shallow,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,PM,'August 31 to December 18,FALSE
5,Friday,07:30 - 08:30,Walter Baker Sports Centre,100 Malvern Drive,Aquafit general - Shallow,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
5,Friday,08:30 - 09:30,Walter Baker Sports Centre,100 Malvern Drive,Aquafit general - Shallow,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
1,Monday,10:45 - 11:45,Walter Baker Sports Centre,100 Malvern Drive,Aquafit Lite,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
1,Monday,13:00 - 14:00,Walter Baker Sports Centre,100 Malvern Drive,Aquafit Lite,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,PM,'August 31 to December 18,FALSE
2,Tuesday,09:30 - 10:30,Walter Baker Sports Centre,100 Malvern Drive,Aquafit Lite,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
3,Wednesday,10:45 - 11:45,Walter Baker Sports Centre,100 Malvern Drive,Aquafit Lite,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
3,Wednesday,13:00 - 14:00,Walter Baker Sports Centre,100 Malvern Drive,Aquafit Lite,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,PM,'August 31 to December 18,FALSE
4,Thursday,09:30 - 10:30,Walter Baker Sports Centre,100 Malvern Drive,Aquafit Lite,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
5,Friday,10:45 - 11:45,Walter Baker Sports Centre,100 Malvern Drive,Aquafit Lite,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,AM,'August 31 to December 18,FALSE
5,Friday,13:00 - 14:00,Walter Baker Sports Centre,100 Malvern Drive,Aquafit Lite,Aquafit,Other,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,PM,'August 31 to December 18,FALSE
1,Monday,07:30 - 14:00,Walter Baker Sports Centre,100 Malvern Drive,Hot tub and Steam Room,Other,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,"AM, PM",'August 31 to December 18,FALSE
1,Monday,20:00 - 21:00,Walter Baker Sports Centre,100 Malvern Drive,Hot tub and Steam Room,Other,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,Evening,'August 31 to December 18,FALSE
2,Tuesday,07:30 - 14:00,Walter Baker Sports Centre,100 Malvern Drive,Hot tub and Steam Room,Other,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,"AM, PM",'August 31 to December 18,FALSE
2,Tuesday,20:00 - 21:00,Walter Baker Sports Centre,100 Malvern Drive,Hot tub and Steam Room,Other,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre,https://reservation.frontdesksuite.ca/rcfs/walterbaker/Home/Index?Culture=en&PageId=0c5c451b-cbab-42ac-8298-69a4817c5bcc,West - Barrhaven,Swimming,Adult,Evening,'August 31 to December 18,FALSE
